Trial,Location,Lat,Lon,Year,rep,col,row,geno,yield
MDL09,Merredin,-31.48,118.28,2009,1,6,30,g175,1.054
MDL09,Merredin,-31.48,118.28,2009,2,10,7,g175,0.817
MDL09,Merredin,-31.48,118.28,2009,1,3,25,g176,1.576
MDL09,Merredin,-31.48,118.28,2009,2,8,7,g176,0.979
MDL09,Merredin,-31.48,118.28,2009,2,10,3,g177,0.467
MDL09,Merredin,-31.48,118.28,2009,1,6,16,g177,0.319
MDL09,Merredin,-31.48,118.28,2009,1,5,10,g117,1.525
MDL09,Merredin,-31.48,118.28,2009,2,9,12,g117,1.266
MDL09,Merredin,-31.48,118.28,2009,1,4,18,g012,1.357
MDL09,Merredin,-31.48,118.28,2009,2,8,26,g012,0.737
MDL09,Merredin,-31.48,118.28,2009,2,11,23,g134,1.928
MDL09,Merredin,-31.48,118.28,2009,1,6,7,g134,1.468
MDL09,Merredin,-31.48,118.28,2009,1,3,19,g115,1.259
MDL09,Merredin,-31.48,118.28,2009,2,10,18,g115,0.86
MDL09,Merredin,-31.48,118.28,2009,2,9,20,g178,1.214
MDL09,Merredin,-31.48,118.28,2009,1,5,5,g178,1.75
MDL09,Merredin,-31.48,118.28,2009,1,1,31,g110,1.456
MDL09,Merredin,-31.48,118.28,2009,2,12,3,g110,2.115
MDL09,Merredin,-31.48,118.28,2009,2,12,32,g110,1.546
MDL09,Merredin,-31.48,118.28,2009,1,2,3,g110,1.518
MDL09,Merredin,-31.48,118.28,2009,2,7,26,g014,1.471
MDL09,Merredin,-31.48,118.28,2009,1,4,9,g014,1.44
MDL09,Merredin,-31.48,118.28,2009,1,5,7,g024,1.466
MDL09,Merredin,-31.48,118.28,2009,2,8,27,g024,0.653
MDL09,Merredin,-31.48,118.28,2009,2,12,23,g017,1.735
MDL09,Merredin,-31.48,118.28,2009,1,5,11,g017,1.534
MDL09,Merredin,-31.48,118.28,2009,1,3,7,g071,1.276
MDL09,Merredin,-31.48,118.28,2009,2,7,28,g071,1.046
MDL09,Merredin,-31.48,118.28,2009,2,9,3,g094,1.297
MDL09,Merredin,-31.48,118.28,2009,1,4,23,g094,1.232
MDL09,Merredin,-31.48,118.28,2009,1,1,22,g121,1.714
MDL09,Merredin,-31.48,118.28,2009,2,10,34,g121,1.062
MDL09,Merredin,-31.48,118.28,2009,1,1,14,g179,1.427
MDL09,Merredin,-31.48,118.28,2009,2,7,33,g179,0.817
MDL09,Merredin,-31.48,118.28,2009,1,5,29,g180,1.246
MDL09,Merredin,-31.48,118.28,2009,2,7,3,g180,0.734
MDL09,Merredin,-31.48,118.28,2009,2,10,22,g119,1.386
MDL09,Merredin,-31.48,118.28,2009,1,5,34,g119,1.689
MDL09,Merredin,-31.48,118.28,2009,1,3,8,g013,1.472
MDL09,Merredin,-31.48,118.28,2009,2,12,33,g013,1.426
MDL09,Merredin,-31.48,118.28,2009,2,11,6,g193,2.223
MDL09,Merredin,-31.48,118.28,2009,1,6,23,g193,1.07
MDL09,Merredin,-31.48,118.28,2009,1,3,30,g144,1.63
MDL09,Merredin,-31.48,118.28,2009,2,12,29,g144,1.516
MDL09,Merredin,-31.48,118.28,2009,1,1,17,g105,1.56
MDL09,Merredin,-31.48,118.28,2009,2,7,29,g105,0.943
MDL09,Merredin,-31.48,118.28,2009,1,1,8,g040,1.915
MDL09,Merredin,-31.48,118.28,2009,2,9,32,g040,1.466
MDL09,Merredin,-31.48,118.28,2009,2,8,5,g131,1.136
MDL09,Merredin,-31.48,118.28,2009,1,5,23,g131,1.683
MDL09,Merredin,-31.48,118.28,2009,1,4,7,g124,1.205
MDL09,Merredin,-31.48,118.28,2009,2,8,20,g124,0.961
MDL09,Merredin,-31.48,118.28,2009,1,5,20,g089,1.926
MDL09,Merredin,-31.48,118.28,2009,2,8,2,g089,1.184
MDL09,Merredin,-31.48,118.28,2009,2,9,19,g128,1.103
MDL09,Merredin,-31.48,118.28,2009,1,6,9,g128,0.875
MDL09,Merredin,-31.48,118.28,2009,1,4,21,g041,1.7
MDL09,Merredin,-31.48,118.28,2009,2,12,19,g041,1.67
MDL09,Merredin,-31.48,118.28,2009,1,4,34,g125,1.855
MDL09,Merredin,-31.48,118.28,2009,2,7,21,g125,1.484
MDL09,Merredin,-31.48,118.28,2009,2,11,25,g002,1.743
MDL09,Merredin,-31.48,118.28,2009,1,3,18,g002,1.589
MDL09,Merredin,-31.48,118.28,2009,1,1,6,g063,1.793
MDL09,Merredin,-31.48,118.28,2009,2,12,31,g063,1.443
MDL09,Merredin,-31.48,118.28,2009,2,9,5,g054,1.395
MDL09,Merredin,-31.48,118.28,2009,1,2,22,g054,1.728
MDL09,Merredin,-31.48,118.28,2009,2,10,24,g079,1.166
MDL09,Merredin,-31.48,118.28,2009,1,3,14,g079,1.69
MDL09,Merredin,-31.48,118.28,2009,1,1,19,g135,1.652
MDL09,Merredin,-31.48,118.28,2009,2,8,28,g135,0.881
MDL09,Merredin,-31.48,118.28,2009,2,11,29,g141,1.275
MDL09,Merredin,-31.48,118.28,2009,1,4,19,g141,1.664
MDL09,Merredin,-31.48,118.28,2009,2,12,20,g035,1.652
MDL09,Merredin,-31.48,118.28,2009,1,6,29,g035,1.009
MDL09,Merredin,-31.48,118.28,2009,1,1,23,g181,1.63
MDL09,Merredin,-31.48,118.28,2009,2,11,24,g181,1.403
MDL09,Merredin,-31.48,118.28,2009,1,5,26,g182,1.445
MDL09,Merredin,-31.48,118.28,2009,2,12,14,g182,1.714
MDL09,Merredin,-31.48,118.28,2009,2,11,27,g183,0.894
MDL09,Merredin,-31.48,118.28,2009,1,3,6,g183,1.188
MDL09,Merredin,-31.48,118.28,2009,1,2,4,g184,1.4
MDL09,Merredin,-31.48,118.28,2009,2,10,5,g184,0.941
MDL09,Merredin,-31.48,118.28,2009,2,11,5,g185,1.896
MDL09,Merredin,-31.48,118.28,2009,1,6,20,g185,1.118
MDL09,Merredin,-31.48,118.28,2009,1,4,22,g096,1.383
MDL09,Merredin,-31.48,118.28,2009,2,8,11,g096,1.088
MDL09,Merredin,-31.48,118.28,2009,2,7,10,g186,1.142
MDL09,Merredin,-31.48,118.28,2009,1,4,13,g186,1.389
MDL09,Merredin,-31.48,118.28,2009,2,7,13,g160,1.461
MDL09,Merredin,-31.48,118.28,2009,1,5,33,g160,1.38
MDL09,Merredin,-31.48,118.28,2009,2,12,11,g011,1.654
MDL09,Merredin,-31.48,118.28,2009,1,6,19,g011,0.814
MDL09,Merredin,-31.48,118.28,2009,2,9,2,g138,1.527
MDL09,Merredin,-31.48,118.28,2009,1,2,19,g138,1.487
MDL09,Merredin,-31.48,118.28,2009,2,11,9,g161,1.689
MDL09,Merredin,-31.48,118.28,2009,1,6,8,g161,1.052
MDL09,Merredin,-31.48,118.28,2009,2,12,25,g085,1.824
MDL09,Merredin,-31.48,118.28,2009,1,4,10,g085,1.649
MDL09,Merredin,-31.48,118.28,2009,1,2,27,g039,1.471
MDL09,Merredin,-31.48,118.28,2009,2,8,9,g039,1.354
MDL09,Merredin,-31.48,118.28,2009,2,9,11,g075,1.477
MDL09,Merredin,-31.48,118.28,2009,1,2,33,g075,1.295
MDL09,Merredin,-31.48,118.28,2009,2,9,29,g162,1.503
MDL09,Merredin,-31.48,118.28,2009,1,2,20,g162,1.632
MDL09,Merredin,-31.48,118.28,2009,2,12,17,g114,1.529
MDL09,Merredin,-31.48,118.28,2009,1,3,27,g114,1.16
MDL09,Merredin,-31.48,118.28,2009,1,3,16,g122,1.546
MDL09,Merredin,-31.48,118.28,2009,2,8,1,g122,0.917
MDL09,Merredin,-31.48,118.28,2009,2,7,27,g129,1.087
MDL09,Merredin,-31.48,118.28,2009,1,2,21,g129,1.639
MDL09,Merredin,-31.48,118.28,2009,1,2,31,g102,1.314
MDL09,Merredin,-31.48,118.28,2009,2,8,21,g102,0.687
MDL09,Merredin,-31.48,118.28,2009,1,4,33,g051,1.301
MDL09,Merredin,-31.48,118.28,2009,2,10,4,g051,0.903
MDL09,Merredin,-31.48,118.28,2009,1,2,24,g148,1.813
MDL09,Merredin,-31.48,118.28,2009,2,8,12,g148,1.517
MDL09,Merredin,-31.48,118.28,2009,1,3,11,g095,1.451
MDL09,Merredin,-31.48,118.28,2009,2,7,12,g095,1.424
MDL09,Merredin,-31.48,118.28,2009,1,5,6,g113,1.325
MDL09,Merredin,-31.48,118.28,2009,2,10,13,g113,0.728
MDL09,Merredin,-31.48,118.28,2009,2,11,12,g044,1.444
MDL09,Merredin,-31.48,118.28,2009,1,2,34,g044,1.179
MDL09,Merredin,-31.48,118.28,2009,2,9,23,g163,0.683
MDL09,Merredin,-31.48,118.28,2009,1,1,4,g163,1.056
MDL09,Merredin,-31.48,118.28,2009,2,12,34,g187,0.92
MDL09,Merredin,-31.48,118.28,2009,1,6,11,g187,0.697
MDL09,Merredin,-31.48,118.28,2009,2,9,21,g188,0.477
MDL09,Merredin,-31.48,118.28,2009,1,5,30,g188,1.232
MDL09,Merredin,-31.48,118.28,2009,1,1,30,g037,1.068
MDL09,Merredin,-31.48,118.28,2009,2,7,20,g037,0.969
MDL09,Merredin,-31.48,118.28,2009,2,11,11,g189,1.283
MDL09,Merredin,-31.48,118.28,2009,1,4,12,g189,1.411
MDL09,Merredin,-31.48,118.28,2009,2,12,16,g016,1.318
MDL09,Merredin,-31.48,118.28,2009,2,11,1,g016,1.555
MDL09,Merredin,-31.48,118.28,2009,1,2,30,g016,1.543
MDL09,Merredin,-31.48,118.28,2009,1,5,32,g016,1.412
MDL09,Merredin,-31.48,118.28,2009,2,8,3,g092,0.339
MDL09,Merredin,-31.48,118.28,2009,2,10,26,g092,0.224
MDL09,Merredin,-31.48,118.28,2009,1,6,34,g092,0.219
MDL09,Merredin,-31.48,118.28,2009,1,3,3,g092,0.082
MDL09,Merredin,-31.48,118.28,2009,2,12,18,g086,0.409
MDL09,Merredin,-31.48,118.28,2009,1,5,31,g086,0.354
MDL09,Merredin,-31.48,118.28,2009,2,11,7,g009,1.819
MDL09,Merredin,-31.48,118.28,2009,1,2,9,g009,1.46
MDL09,Merredin,-31.48,118.28,2009,1,1,5,g190,1.563
MDL09,Merredin,-31.48,118.28,2009,2,8,25,g190,0.699
MDL09,Merredin,-31.48,118.28,2009,2,7,22,g191,1.09
MDL09,Merredin,-31.48,118.28,2009,1,6,2,g191,0.912
MDL09,Merredin,-31.48,118.28,2009,2,10,6,g194,0.787
MDL09,Merredin,-31.48,118.28,2009,1,5,18,g194,1.36
MDL09,Merredin,-31.48,118.28,2009,1,2,1,g021,1.317
MDL09,Merredin,-31.48,118.28,2009,2,10,14,g021,0.77
MDL09,Merredin,-31.48,118.28,2009,1,1,16,g139,1.81
MDL09,Merredin,-31.48,118.28,2009,2,11,21,g139,1.88
MDL09,Merredin,-31.48,118.28,2009,2,9,1,g043,1.253
MDL09,Merredin,-31.48,118.28,2009,1,3,34,g043,1.237
MDL09,Merredin,-31.48,118.28,2009,2,11,19,g030,1.654
MDL09,Merredin,-31.48,118.28,2009,1,4,5,g030,1.463
MDL09,Merredin,-31.48,118.28,2009,2,10,27,g066,1.343
MDL09,Merredin,-31.48,118.28,2009,1,2,12,g066,1.498
MDL09,Merredin,-31.48,118.28,2009,1,5,17,g049,1.383
MDL09,Merredin,-31.48,118.28,2009,2,8,18,g049,0.968
MDL09,Merredin,-31.48,118.28,2009,1,3,23,g036,1.579
MDL09,Merredin,-31.48,118.28,2009,2,7,9,g036,1.146
MDL09,Merredin,-31.48,118.28,2009,1,5,13,g032,1.525
MDL09,Merredin,-31.48,118.28,2009,2,7,34,g032,0.945
MDL09,Merredin,-31.48,118.28,2009,2,9,22,g068,0.888
MDL09,Merredin,-31.48,118.28,2009,1,3,1,g068,1.513
MDL09,Merredin,-31.48,118.28,2009,1,4,2,g048,1.728
MDL09,Merredin,-31.48,118.28,2009,2,12,27,g048,1.666
MDL09,Merredin,-31.48,118.28,2009,2,9,34,g150,1.89
MDL09,Merredin,-31.48,118.28,2009,1,4,17,g150,1.763
MDL09,Merredin,-31.48,118.28,2009,2,9,30,g067,1.815
MDL09,Merredin,-31.48,118.28,2009,1,4,4,g067,1.598
MDL09,Merredin,-31.48,118.28,2009,1,1,13,g059,1.74
MDL09,Merredin,-31.48,118.28,2009,2,10,11,g059,1.141
MDL09,Merredin,-31.48,118.28,2009,2,10,8,g046,1.107
MDL09,Merredin,-31.48,118.28,2009,1,5,12,g046,1.66
MDL09,Merredin,-31.48,118.28,2009,1,6,5,g003,1.235
MDL09,Merredin,-31.48,118.28,2009,2,10,31,g003,1.2
MDL09,Merredin,-31.48,118.28,2009,2,12,5,g192,1.773
MDL09,Merredin,-31.48,118.28,2009,1,5,16,g192,1.552
MDL09,Merredin,-31.48,118.28,2009,2,9,26,g123,1.381
MDL09,Merredin,-31.48,118.28,2009,1,5,21,g123,1.723
MDL09,Merredin,-31.48,118.28,2009,1,5,3,g006,1.559
MDL09,Merredin,-31.48,118.28,2009,2,11,30,g006,1.271
MDL09,Merredin,-31.48,118.28,2009,2,12,26,g006,1.883
MDL09,Merredin,-31.48,118.28,2009,1,1,1,g006,1.689
MDL09,Merredin,-31.48,118.28,2009,2,10,32,g082,1.674
MDL09,Merredin,-31.48,118.28,2009,1,6,10,g082,1.283
MDL09,Merredin,-31.48,118.28,2009,2,10,30,g108,1.231
MDL09,Merredin,-31.48,118.28,2009,2,11,17,g108,1.68
MDL09,Merredin,-31.48,118.28,2009,1,1,18,g108,1.305
MDL09,Merredin,-31.48,118.28,2009,1,1,28,g108,1.108
MDL09,Merredin,-31.48,118.28,2009,2,11,32,g047,1.208
MDL09,Merredin,-31.48,118.28,2009,1,1,11,g047,1.741
RS09,Roseworthy,-34.53,138.69,2009,2,10,32,g165,3.728
RS09,Roseworthy,-34.53,138.69,2009,1,4,5,g165,3.881
RS09,Roseworthy,-34.53,138.69,2009,2,9,6,g166,3.434
RS09,Roseworthy,-34.53,138.69,2009,1,1,29,g166,3.815
RS09,Roseworthy,-34.53,138.69,2009,1,3,30,g142,4.734
RS09,Roseworthy,-34.53,138.69,2009,2,9,8,g142,4.612
RS09,Roseworthy,-34.53,138.69,2009,1,2,24,g026,4.145
RS09,Roseworthy,-34.53,138.69,2009,2,12,14,g026,3.866
RS09,Roseworthy,-34.53,138.69,2009,1,3,21,g145,3.614
RS09,Roseworthy,-34.53,138.69,2009,2,7,15,g145,3.546
RS09,Roseworthy,-34.53,138.69,2009,2,7,6,g145,3.47
RS09,Roseworthy,-34.53,138.69,2009,1,2,5,g145,3.312
RS09,Roseworthy,-34.53,138.69,2009,1,3,31,g101,4.064
RS09,Roseworthy,-34.53,138.69,2009,2,10,18,g101,3.594
RS09,Roseworthy,-34.53,138.69,2009,2,12,6,g072,3.442
RS09,Roseworthy,-34.53,138.69,2009,1,3,13,g072,3.393
RS09,Roseworthy,-34.53,138.69,2009,1,5,3,g167,3.591
RS09,Roseworthy,-34.53,138.69,2009,2,11,22,g167,3.523
RS09,Roseworthy,-34.53,138.69,2009,1,3,19,g065,3.835
RS09,Roseworthy,-34.53,138.69,2009,2,7,20,g065,3.68
RS09,Roseworthy,-34.53,138.69,2009,2,9,5,g065,3.673
RS09,Roseworthy,-34.53,138.69,2009,1,4,7,g065,3.635
RS09,Roseworthy,-34.53,138.69,2009,1,1,20,g136,3.954
RS09,Roseworthy,-34.53,138.69,2009,2,11,33,g136,4.168
RS09,Roseworthy,-34.53,138.69,2009,2,7,32,g007,3.381
RS09,Roseworthy,-34.53,138.69,2009,1,4,14,g007,3.231
RS09,Roseworthy,-34.53,138.69,2009,2,9,20,g028,4.056
RS09,Roseworthy,-34.53,138.69,2009,1,3,1,g028,3.564
RS09,Roseworthy,-34.53,138.69,2009,1,5,21,g080,4.122
RS09,Roseworthy,-34.53,138.69,2009,2,9,31,g080,3.827
RS09,Roseworthy,-34.53,138.69,2009,1,6,9,g045,3.584
RS09,Roseworthy,-34.53,138.69,2009,2,8,25,g045,3.536
RS09,Roseworthy,-34.53,138.69,2009,1,2,8,g050,3.675
RS09,Roseworthy,-34.53,138.69,2009,2,8,24,g050,3.531
RS09,Roseworthy,-34.53,138.69,2009,2,9,2,g168,2.858
RS09,Roseworthy,-34.53,138.69,2009,1,4,18,g168,2.64
RS09,Roseworthy,-34.53,138.69,2009,1,4,28,g008,2.97
RS09,Roseworthy,-34.53,138.69,2009,2,8,22,g008,2.566
RS09,Roseworthy,-34.53,138.69,2009,1,3,6,g004,3.51
RS09,Roseworthy,-34.53,138.69,2009,2,11,26,g004,3.454
RS09,Roseworthy,-34.53,138.69,2009,1,1,30,g147,4.142
RS09,Roseworthy,-34.53,138.69,2009,2,10,23,g147,4.652
RS09,Roseworthy,-34.53,138.69,2009,1,6,28,g147,4.548
RS09,Roseworthy,-34.53,138.69,2009,2,12,13,g147,4.426
RS09,Roseworthy,-34.53,138.69,2009,2,8,8,g077,3.756
RS09,Roseworthy,-34.53,138.69,2009,1,5,22,g077,3.523
RS09,Roseworthy,-34.53,138.69,2009,1,6,34,g064,3.858
RS09,Roseworthy,-34.53,138.69,2009,2,11,7,g064,3.416
RS09,Roseworthy,-34.53,138.69,2009,1,1,13,g033,4.173
RS09,Roseworthy,-34.53,138.69,2009,2,9,32,g033,3.845
RS09,Roseworthy,-34.53,138.69,2009,1,5,34,g042,4.193
RS09,Roseworthy,-34.53,138.69,2009,2,12,11,g042,3.98
RS09,Roseworthy,-34.53,138.69,2009,2,9,16,g062,3.764
RS09,Roseworthy,-34.53,138.69,2009,1,5,5,g062,3.409
RS09,Roseworthy,-34.53,138.69,2009,2,8,10,g099,3.886
RS09,Roseworthy,-34.53,138.69,2009,1,1,26,g099,3.853
RS09,Roseworthy,-34.53,138.69,2009,2,7,18,g088,4.363
RS09,Roseworthy,-34.53,138.69,2009,1,5,1,g088,3.782
RS09,Roseworthy,-34.53,138.69,2009,1,2,13,g154,4.129
RS09,Roseworthy,-34.53,138.69,2009,2,7,33,g154,3.685
RS09,Roseworthy,-34.53,138.69,2009,2,7,10,g053,3.68
RS09,Roseworthy,-34.53,138.69,2009,1,2,9,g053,3.495
RS09,Roseworthy,-34.53,138.69,2009,1,2,32,g019,4.228
RS09,Roseworthy,-34.53,138.69,2009,2,9,1,g019,3.911
RS09,Roseworthy,-34.53,138.69,2009,1,6,32,g149,4.005
RS09,Roseworthy,-34.53,138.69,2009,2,9,22,g149,3.617
RS09,Roseworthy,-34.53,138.69,2009,1,6,4,g038,1.569
RS09,Roseworthy,-34.53,138.69,2009,2,7,16,g038,1.137
RS09,Roseworthy,-34.53,138.69,2009,2,10,24,g132,4.023
RS09,Roseworthy,-34.53,138.69,2009,1,1,23,g132,3.959
RS09,Roseworthy,-34.53,138.69,2009,1,4,22,g169,3.305
RS09,Roseworthy,-34.53,138.69,2009,2,10,1,g169,3.195
RS09,Roseworthy,-34.53,138.69,2009,1,3,22,g103,3.815
RS09,Roseworthy,-34.53,138.69,2009,2,12,7,g103,3.662
RS09,Roseworthy,-34.53,138.69,2009,2,8,17,g118,3.784
RS09,Roseworthy,-34.53,138.69,2009,1,3,25,g118,4.236
RS09,Roseworthy,-34.53,138.69,2009,1,5,16,g170,3.97
RS09,Roseworthy,-34.53,138.69,2009,2,9,10,g170,3.919
RS09,Roseworthy,-34.53,138.69,2009,1,3,29,g081,3.909
RS09,Roseworthy,-34.53,138.69,2009,2,7,5,g081,3.904
RS09,Roseworthy,-34.53,138.69,2009,2,10,25,g027,4.508
RS09,Roseworthy,-34.53,138.69,2009,1,4,2,g027,3.992
RS09,Roseworthy,-34.53,138.69,2009,2,9,3,g152,3.675
RS09,Roseworthy,-34.53,138.69,2009,1,2,27,g152,3.647
RS09,Roseworthy,-34.53,138.69,2009,1,6,2,g070,2.759
RS09,Roseworthy,-34.53,138.69,2009,2,8,26,g070,2.363
RS09,Roseworthy,-34.53,138.69,2009,1,5,17,g057,3.708
RS09,Roseworthy,-34.53,138.69,2009,2,11,8,g057,3.005
RS09,Roseworthy,-34.53,138.69,2009,1,6,12,g171,3.665
RS09,Roseworthy,-34.53,138.69,2009,2,9,11,g171,3.325
RS09,Roseworthy,-34.53,138.69,2009,1,2,17,g097,4.503
RS09,Roseworthy,-34.53,138.69,2009,2,9,9,g097,4.386
RS09,Roseworthy,-34.53,138.69,2009,1,6,1,g116,2.937
RS09,Roseworthy,-34.53,138.69,2009,2,11,19,g116,2.442
RS09,Roseworthy,-34.53,138.69,2009,1,1,34,g106,4.515
RS09,Roseworthy,-34.53,138.69,2009,2,11,10,g106,3.498
RS09,Roseworthy,-34.53,138.69,2009,1,1,16,g087,3.317
RS09,Roseworthy,-34.53,138.69,2009,2,9,26,g087,3.284
RS09,Roseworthy,-34.53,138.69,2009,1,3,27,g034,3.617
RS09,Roseworthy,-34.53,138.69,2009,2,11,4,g034,2.962
RS09,Roseworthy,-34.53,138.69,2009,1,3,32,g069,4.193
RS09,Roseworthy,-34.53,138.69,2009,2,11,11,g069,3.274
RS09,Roseworthy,-34.53,138.69,2009,1,6,15,g078,3.467
RS09,Roseworthy,-34.53,138.69,2009,2,10,2,g078,3.129
RS09,Roseworthy,-34.53,138.69,2009,1,1,6,g029,4.221
RS09,Roseworthy,-34.53,138.69,2009,2,8,20,g029,4.157
RS09,Roseworthy,-34.53,138.69,2009,1,2,15,g018,3.558
RS09,Roseworthy,-34.53,138.69,2009,2,11,32,g018,3.508
RS09,Roseworthy,-34.53,138.69,2009,1,3,26,g091,3.843
RS09,Roseworthy,-34.53,138.69,2009,2,12,8,g091,3.617
RS09,Roseworthy,-34.53,138.69,2009,1,5,15,g172,3.873
RS09,Roseworthy,-34.53,138.69,2009,2,12,4,g172,3.723
RS09,Roseworthy,-34.53,138.69,2009,1,5,24,g020,4.333
RS09,Roseworthy,-34.53,138.69,2009,2,10,22,g020,4.269
RS09,Roseworthy,-34.53,138.69,2009,1,2,18,g155,4.122
RS09,Roseworthy,-34.53,138.69,2009,2,7,19,g155,4.008
RS09,Roseworthy,-34.53,138.69,2009,2,9,29,g022,4.147
RS09,Roseworthy,-34.53,138.69,2009,1,1,22,g022,3.825
RS09,Roseworthy,-34.53,138.69,2009,1,2,33,g156,3.498
RS09,Roseworthy,-34.53,138.69,2009,2,10,21,g156,3.68
RS09,Roseworthy,-34.53,138.69,2009,2,12,31,g140,3.926
RS09,Roseworthy,-34.53,138.69,2009,2,12,29,g140,4.287
RS09,Roseworthy,-34.53,138.69,2009,1,1,3,g140,4.193
RS09,Roseworthy,-34.53,138.69,2009,1,3,7,g140,4.091
RS09,Roseworthy,-34.53,138.69,2009,2,7,34,g137,3.538
RS09,Roseworthy,-34.53,138.69,2009,1,6,22,g137,3.442
RS09,Roseworthy,-34.53,138.69,2009,2,12,34,g173,3.919
RS09,Roseworthy,-34.53,138.69,2009,1,4,9,g173,3.472
RS09,Roseworthy,-34.53,138.69,2009,1,4,17,g025,3.805
RS09,Roseworthy,-34.53,138.69,2009,2,10,31,g025,3.767
RS09,Roseworthy,-34.53,138.69,2009,1,4,1,g093,3.094
RS09,Roseworthy,-34.53,138.69,2009,2,10,9,g093,2.947
RS09,Roseworthy,-34.53,138.69,2009,1,3,23,g093,2.929
RS09,Roseworthy,-34.53,138.69,2009,2,12,26,g093,2.901
RS09,Roseworthy,-34.53,138.69,2009,1,6,13,g005,4.107
RS09,Roseworthy,-34.53,138.69,2009,2,7,3,g005,3.749
RS09,Roseworthy,-34.53,138.69,2009,1,4,11,g052,3.627
RS09,Roseworthy,-34.53,138.69,2009,2,8,29,g052,3.546
RS09,Roseworthy,-34.53,138.69,2009,1,4,21,g157,3.612
RS09,Roseworthy,-34.53,138.69,2009,2,8,27,g157,3.576
RS09,Roseworthy,-34.53,138.69,2009,1,2,34,g055,3.888
RS09,Roseworthy,-34.53,138.69,2009,2,12,33,g055,3.848
RS09,Roseworthy,-34.53,138.69,2009,1,1,31,g158,3.82
RS09,Roseworthy,-34.53,138.69,2009,2,7,14,g158,3.975
RS09,Roseworthy,-34.53,138.69,2009,2,9,14,g084,3.584
RS09,Roseworthy,-34.53,138.69,2009,1,2,2,g084,3.546
RS09,Roseworthy,-34.53,138.69,2009,1,6,29,g126,4.432
RS09,Roseworthy,-34.53,138.69,2009,2,12,16,g126,3.822
RS09,Roseworthy,-34.53,138.69,2009,1,1,28,g074,4.254
RS09,Roseworthy,-34.53,138.69,2009,2,11,5,g074,3.878
RS09,Roseworthy,-34.53,138.69,2009,1,2,6,g060,3.693
RS09,Roseworthy,-34.53,138.69,2009,2,12,22,g060,3.528
RS09,Roseworthy,-34.53,138.69,2009,2,12,28,g127,3.657
RS09,Roseworthy,-34.53,138.69,2009,1,5,10,g127,3.645
RS09,Roseworthy,-34.53,138.69,2009,1,6,11,g015,4.345
RS09,Roseworthy,-34.53,138.69,2009,2,11,13,g015,3.995
RS09,Roseworthy,-34.53,138.69,2009,2,10,33,g153,3.782
RS09,Roseworthy,-34.53,138.69,2009,1,3,14,g153,3.774
RS09,Roseworthy,-34.53,138.69,2009,2,7,2,g001,3.835
RS09,Roseworthy,-34.53,138.69,2009,1,5,27,g001,3.728
RS09,Roseworthy,-34.53,138.69,2009,1,3,34,g120,4.784
RS09,Roseworthy,-34.53,138.69,2009,2,10,3,g120,4.168
RS09,Roseworthy,-34.53,138.69,2009,2,8,13,g100,4.358
RS09,Roseworthy,-34.53,138.69,2009,1,3,9,g100,3.721
RS09,Roseworthy,-34.53,138.69,2009,1,2,28,g090,4.538
RS09,Roseworthy,-34.53,138.69,2009,2,7,26,g090,4.013
RS09,Roseworthy,-34.53,138.69,2009,1,5,28,g010,3.873
RS09,Roseworthy,-34.53,138.69,2009,2,11,3,g010,3.251
RS09,Roseworthy,-34.53,138.69,2009,2,8,31,g104,3.533
RS09,Roseworthy,-34.53,138.69,2009,1,3,15,g104,3.322
RS09,Roseworthy,-34.53,138.69,2009,1,1,5,g112,4.277
RS09,Roseworthy,-34.53,138.69,2009,2,11,29,g112,4.249
RS09,Roseworthy,-34.53,138.69,2009,2,8,16,g023,4.231
RS09,Roseworthy,-34.53,138.69,2009,1,5,32,g023,4.566
RS09,Roseworthy,-34.53,138.69,2009,1,6,27,g056,4.31
RS09,Roseworthy,-34.53,138.69,2009,2,7,22,g056,4.008
RS09,Roseworthy,-34.53,138.69,2009,1,1,9,g031,4.193
RS09,Roseworthy,-34.53,138.69,2009,2,9,12,g031,3.998
RS09,Roseworthy,-34.53,138.69,2009,1,6,20,g083,4.531
RS09,Roseworthy,-34.53,138.69,2009,2,10,8,g083,4.302
RS09,Roseworthy,-34.53,138.69,2009,2,7,11,g107,3.579
RS09,Roseworthy,-34.53,138.69,2009,1,3,12,g107,3.541
RS09,Roseworthy,-34.53,138.69,2009,1,6,31,g151,3.904
RS09,Roseworthy,-34.53,138.69,2009,2,8,1,g151,3.434
RS09,Roseworthy,-34.53,138.69,2009,2,8,33,g133,4.305
RS09,Roseworthy,-34.53,138.69,2009,1,5,18,g133,4.239
RS09,Roseworthy,-34.53,138.69,2009,2,11,28,g143,3.604
RS09,Roseworthy,-34.53,138.69,2009,1,2,22,g143,3.112
RS09,Roseworthy,-34.53,138.69,2009,2,7,17,g073,4.538
RS09,Roseworthy,-34.53,138.69,2009,1,3,2,g073,4.284
RS09,Roseworthy,-34.53,138.69,2009,1,3,16,g109,3.822
RS09,Roseworthy,-34.53,138.69,2009,2,12,15,g109,3.701
RS09,Roseworthy,-34.53,138.69,2009,2,9,24,g111,4.439
RS09,Roseworthy,-34.53,138.69,2009,1,6,14,g111,3.531
RS09,Roseworthy,-34.53,138.69,2009,2,12,20,g076,4.432
RS09,Roseworthy,-34.53,138.69,2009,1,2,21,g076,4.437
RS09,Roseworthy,-34.53,138.69,2009,2,7,13,g098,4.142
